# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Mon Oct 11 12:25:36 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Weiler 2018)
# Attention: photometry includes extinction of Av=0.3, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.02 0.14251 7.85000 5.9055771828 2.6179332733    5.906  3.447  4.0853  3.056    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.847 -2.932 -2.938 -2.945 -2.952
0.02 0.14251 7.85000 5.9057946205 2.6179342270    5.906  3.447  4.0736  3.008    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.849 -2.996 -2.998 -3.004 -3.022
0.02 0.14251 7.85000 5.9060063362 2.6179349422    5.906  3.447  4.0619  2.962    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.848 -3.056 -3.053 -3.058 -3.089
0.02 0.14251 7.85000 5.9062113762 2.6179356575    5.907  3.446  4.0503  2.916    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.845 -3.112 -3.105 -3.109 -3.152
0.02 0.14251 7.85000 5.9064097404 2.6179363728    5.907  3.444  4.0386  2.871    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.841 -3.166 -3.153 -3.157 -3.213
0.02 0.14251 7.85000 5.9065999985 2.6179370880    5.907  3.442  4.0269  2.827    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.835 -3.216 -3.199 -3.202 -3.271
0.02 0.14251 7.85000 5.9067831039 2.6179375648    5.907  3.439  4.0151  2.783    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.827 -3.264 -3.242 -3.244 -3.327
0.02 0.14251 7.85000 5.9069576263 2.6179382801    5.907  3.435  4.0034  2.740    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.818 -3.309 -3.282 -3.284 -3.380
0.02 0.14251 7.85000 5.9071245193 2.6179387569    5.908  3.431  3.9917  2.697    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.808 -3.352 -3.319 -3.321 -3.431
0.02 0.14251 7.85000 5.9072837830 2.6179394722    5.908  3.427  3.9800  2.655    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.797 -3.392 -3.354 -3.354 -3.480
0.02 0.14251 7.85000 5.9074358940 2.6179399490    5.908  3.422  3.9683  2.612    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.785 -3.429 -3.385 -3.384 -3.527
0.02 0.14251 7.85000 5.9075808525 2.6179404259    5.908  3.417  3.9566  2.571    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.772 -3.463 -3.411 -3.410 -3.571
0.02 0.14251 7.85000 5.9077191353 2.6179409027    5.908  3.411  3.9449  2.530    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.759 -3.493 -3.433 -3.430 -3.614
0.02 0.14251 7.85000 5.9078507423 2.6179413795    5.908  3.406  3.9332  2.489    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.744 -3.518 -3.449 -3.445 -3.654
0.02 0.14251 7.85000 5.9079761505 2.6179418564    5.908  3.399  3.9215  2.448    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.728 -3.536 -3.455 -3.450 -3.690
0.02 0.14251 7.85000 5.9080948830 2.6179423332    5.909  3.393  3.9097  2.407    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.712 -3.547 -3.454 -3.447 -3.723
0.02 0.14251 7.85000 5.9082074165 2.6179425716    5.909  3.386  3.8980  2.367    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.696 -3.553 -3.445 -3.436 -3.752
0.02 0.14251 7.85000 5.9083147049 2.6179430485    5.909  3.379  3.8863  2.327    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.678 -3.554 -3.429 -3.418 -3.779
0.02 0.14251 7.85000 5.9084162712 2.6179432869    5.909  3.372  3.8746  2.288    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.661 -3.549 -3.406 -3.394 -3.803
0.02 0.14251 7.85000 5.9085125923 2.6179437637    5.909  3.365  3.8629  2.248    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.642 -3.542 -3.378 -3.364 -3.826
0.02 0.14251 7.85000 5.9086046219 2.6179440022    5.909  3.357  3.8511  2.209    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.624 -3.530 -3.344 -3.328 -3.848
0.02 0.14251 7.85000 5.9086914062 2.6179442406    5.909  3.350  3.8394  2.169    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.605 -3.516 -3.306 -3.288 -3.866
0.02 0.14251 7.85000 5.9087743759 2.6179447174    5.909  3.342  3.8277  2.130    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.586 -3.500 -3.265 -3.245 -3.882
0.02 0.14251 7.85000 5.9088530540 2.6179449558    5.909  3.335  3.8160  2.091    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.566 -3.480 -3.221 -3.199 -3.893
0.02 0.14251 7.85000 5.9089274406 2.6179451942    5.909  3.327  3.8043  2.052    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.547 -3.459 -3.173 -3.149 -3.905
0.02 0.14251 7.85000 5.9089984894 2.6179454327    5.909  3.319  3.7927  2.013    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.527 -3.435 -3.121 -3.095 -3.913
0.02 0.14251 7.85000 5.9090657234 2.6179456711    5.909  3.311  3.7810  1.975    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.507 -3.409 -3.067 -3.038 -3.919
0.02 0.14251 7.85000 5.9091291428 2.6179459095    5.910  3.302  3.7694  1.937    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.486 -3.380 -3.006 -2.975 -3.922
0.02 0.14251 7.85000 5.9091901779 2.6179461479    5.910  3.294  3.7579  1.899    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.466 -3.348 -2.943 -2.911 -3.920
0.02 0.14251 7.85000 5.9092478752 2.6179463863    5.910  3.286  3.7464  1.861    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.445 -3.312 -2.877 -2.843 -3.914
0.02 0.14251 7.85000 5.9093036652 2.6179466248    5.910  3.277  3.7350  1.824    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.423 -3.273 -2.808 -2.772 -3.902
0.02 0.14251 7.85000 5.9093585014 2.6179466248    5.910  3.268  3.7238  1.789    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.400 -3.230 -2.736 -2.699 -3.884
0.02 0.14251 7.85000 5.9094152451 2.6179468632    5.910  3.258  3.7127  1.755    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.375 -3.181 -2.658 -2.620 -3.860
0.02 0.14251 7.85000 5.9094781876 2.6179471016    5.910  3.245  3.7016  1.723    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.344 -3.124 -2.572 -2.532 -3.826
0.02 0.14251 7.85000 5.9095568657 2.6179473400    5.910  3.229  3.6910  1.697    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.302 -3.053 -2.474 -2.433 -3.777
0.02 0.14251 7.85000 5.9096999168 2.6179478168    5.910  3.198  3.6785  1.678    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.224 -2.941 -2.334 -2.293 -3.686
0.02 0.14251 7.85000 5.9098219872 2.6179482937    5.910  3.172  3.6696  1.668    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.161 -2.847 -2.221 -2.178 -3.608
0.02 0.14251 7.85000 5.9099578857 2.6179487705    5.910  3.153  3.6605  1.651    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.111 -2.763 -2.113 -2.070 -3.541
0.02 0.14251 7.85000 5.9100041389 2.6179490089    5.910  3.148  3.6575  1.644    2  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.099 -2.738 -2.076 -2.033 -3.524
0.02 0.14251 7.85000 5.9100542068 2.6179492474    5.911  3.150  3.6542  1.629    3  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.104 -2.729 -2.057 -2.014 -3.522
0.02 0.14251 7.85000 5.9101877213 2.6179497242    5.911  3.177  3.6449  1.564    3  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.549e-03 9.691e-04 8.802e-03 -1.000 2.000e-02 -3.173 -2.757 -2.057 -2.014 -3.570
0.02 0.14251 7.85000 5.9102730751 2.6179499626    5.911  3.213  3.6387  1.503    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.547e-03 9.694e-04 8.802e-03 -1.000 2.000e-02 -3.262 -2.817 -2.098 -2.054 -3.643
0.02 0.14251 7.85000 5.9103536606 2.6179502010    5.911  3.255  3.6329  1.438    3  0.000  0.534     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.960e-01 2.840e-01 3.528e-03 9.739e-04 8.802e-03 -1.000 2.000e-02 -3.367 -2.892 -2.152 -2.108 -3.733
0.02 0.14251 7.85000 5.9104242325 2.6179504395    5.911  3.294  3.6281  1.380    3  0.000  0.524     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.959e-01 2.840e-01 3.459e-03 1.012e-03 8.802e-03 -1.000 2.006e-02 -3.465 -2.964 -2.205 -2.161 -3.818
0.02 0.14251 7.85000 5.9104933739 2.6179506779    5.911  3.330  3.6240  1.328    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.959e-01 2.841e-01 3.319e-03 1.143e-03 8.802e-03 -1.000 2.000e-02 -3.555 -3.032 -2.255 -2.211 -3.896
0.02 0.14251 7.85000 5.9105277061 2.6179509163    5.911  3.346  3.6222  1.304    3  0.000  0.490     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.959e-01 2.841e-01 3.237e-03 1.233e-03 8.802e-03 -1.000 2.000e-02 -3.596 -3.063 -2.278 -2.235 -3.932
0.02 0.14251 7.85000 5.9105463028 2.6179509163    5.911  3.354  3.6214  1.294    3  0.000  0.485     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.959e-01 2.841e-01 3.202e-03 1.275e-03 8.802e-03 -1.000 2.001e-02 -3.614 -3.077 -2.289 -2.246 -3.948
0.02 0.14251 7.85000 5.9106392860 2.6179511547    5.911  3.388  3.6179  1.245    3  0.000  0.461     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.958e-01 2.841e-01 3.043e-03 1.469e-03 8.802e-03 -1.000 2.010e-02 -3.700 -3.141 -2.338 -2.294 -4.022
0.02 0.14251 7.85000 5.9106712341 2.6179513931    5.911  3.396  3.6171  1.234    3  0.000  0.456     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.958e-01 2.841e-01 3.009e-03 1.510e-03 8.801e-03 -1.000 2.010e-02 -3.719 -3.156 -2.349 -2.305 -4.039
0.02 0.14251 7.85000 5.9108471870 2.6179518700    5.911  3.426  3.6140  1.192    3  0.000  0.438     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.957e-01 2.841e-01 2.888e-03 1.660e-03 8.801e-03 -1.000 2.016e-02 -3.794 -3.211 -2.389 -2.346 -4.104
0.02 0.14251 7.85000 5.9112501144 2.6179533005    5.912  3.472  3.6092  1.127    3  0.000  0.414     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.957e-01 2.842e-01 2.729e-03 1.857e-03 8.799e-03 -1.000 2.014e-02 -3.909 -3.296 -2.451 -2.408 -4.202
0.02 0.14251 7.85000 5.9117488861 2.6179552078    5.912  3.515  3.6049  1.066    3  0.000  0.401     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.944e-01 2.854e-01 2.615e-03 2.090e-03 8.693e-03 -1.000 2.017e-02 -4.017 -3.375 -2.507 -2.464 -4.294
0.02 0.14251 7.85000 5.9122552872 2.6179568768    5.913  3.556  3.6010  1.010    3  0.000  0.397     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.908e-01 2.891e-01 2.525e-03 2.382e-03 8.485e-03 -1.000 2.013e-02 -4.120 -3.451 -2.563 -2.520 -4.382
0.02 0.14251 7.85000 5.9127225876 2.6179585457    5.913  3.593  3.5977  0.959    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.859e-01 2.940e-01 2.458e-03 2.638e-03 8.288e-03 -1.000 2.010e-02 -4.213 -3.518 -2.609 -2.566 -4.461
0.02 0.14251 7.85000 5.9132680893 2.6179604530    5.914  3.636  3.5939  0.901    3  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.796e-01 3.004e-01 2.395e-03 2.890e-03 8.089e-03 -1.000 2.007e-02 -4.320 -3.595 -2.661 -2.619 -4.552
0.02 0.14251 7.85000 5.9137887955 2.6179623604    5.914  3.676  3.5904  0.848    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.737e-01 3.062e-01 2.349e-03 3.076e-03 7.941e-03 -1.000 2.007e-02 -4.419 -3.667 -2.710 -2.668 -4.636
0.02 0.14251 7.85000 5.9144725800 2.6179647446    5.915  3.706  3.5878  0.807    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.698e-01 3.101e-01 2.322e-03 3.188e-03 7.853e-03 -1.000 2.009e-02 -4.494 -3.718 -2.740 -2.699 -4.698
0.02 0.14251 7.85000 5.9161620140 2.6179707050    5.917  3.739  3.5848  0.762    3  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.665e-01 3.134e-01 2.301e-03 3.276e-03 7.782e-03 -1.000 2.010e-02 -4.579 -3.774 -2.772 -2.731 -4.767
0.02 0.14251 7.85000 5.9202995300 2.6179850101    5.921  3.725  3.5864  0.783    4  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.665e-01 3.134e-01 2.301e-03 3.276e-03 7.782e-03 -1.000 2.010e-02 -4.543 -3.753 -2.764 -2.723 -4.739
0.02 0.14251 7.85000 5.9265809059 2.6180071831    5.927  3.694  3.5896  0.827    4  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.665e-01 3.134e-01 2.301e-03 3.276e-03 7.781e-03 -1.000 2.010e-02 -4.465 -3.706 -2.743 -2.701 -4.678
0.02 0.14251 7.85000 5.9307308197 2.6180214882    5.931  3.668  3.5923  0.864    4  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.665e-01 3.134e-01 2.302e-03 3.276e-03 7.781e-03 -1.000 2.010e-02 -4.400 -3.662 -2.717 -2.675 -4.625
0.02 0.14251 7.85000 5.9340953827 2.6180334091    5.935  3.642  3.5949  0.901    4  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.665e-01 3.134e-01 2.302e-03 3.276e-03 7.781e-03 -1.000 2.010e-02 -4.335 -3.618 -2.690 -2.647 -4.571
0.02 0.14251 7.85000 5.9374961853 2.6180450916    5.938  3.611  3.5979  0.944    4  0.000  0.394     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.665e-01 3.134e-01 2.302e-03 3.275e-03 7.781e-03 -1.000 2.010e-02 -4.257 -3.564 -2.656 -2.613 -4.507
0.02 0.14251 7.85000 5.9408645630 2.6180567741    5.941  3.578  3.6010  0.990    4  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.665e-01 3.134e-01 2.302e-03 3.275e-03 7.781e-03 -1.000 2.010e-02 -4.176 -3.507 -2.618 -2.575 -4.439
0.02 0.14251 7.85000 5.9448351860 2.6180706024    5.945  3.540  3.6048  1.043    4  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.665e-01 3.134e-01 2.302e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -4.080 -3.437 -2.569 -2.526 -4.357
0.02 0.14251 7.85000 5.9493932724 2.6180863380    5.950  3.499  3.6090  1.102    4  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.665e-01 3.134e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -3.977 -3.363 -2.516 -2.473 -4.270
0.02 0.14251 7.85000 5.9547252655 2.6181049347    5.955  3.458  3.6133  1.160    4  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.303e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -3.875 -3.288 -2.462 -2.419 -4.182
0.02 0.14251 7.85000 5.9620194435 2.6181299686    5.962  3.415  3.6183  1.224    4  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.304e-03 3.275e-03 7.780e-03 -1.000 2.010e-02 -3.767 -3.211 -2.408 -2.365 -4.091
0.02 0.14251 7.85000 5.9735050201 2.6181695461    5.974  3.379  3.6242  1.284    4  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.304e-03 3.274e-03 7.779e-03 -1.000 2.010e-02 -3.677 -3.155 -2.378 -2.335 -4.019
0.02 0.14251 7.85000 5.9886627197 2.6182215214    5.989  3.353  3.6311  1.339    4  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.305e-03 3.273e-03 7.779e-03 -1.000 2.010e-02 -3.612 -3.128 -2.378 -2.334 -3.974
0.02 0.14251 7.85000 5.9978618622 2.6182527542    5.998  3.363  3.6356  1.347    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.638 -3.177 -2.444 -2.400 -4.012
0.02 0.14251 7.85000 6.0000000000 2.6182601452    6.000  3.379  3.6385  1.344    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.676 -3.231 -2.507 -2.464 -4.059
0.02 0.14251 7.85000 6.0022797585 2.6182677746    6.003  3.384  3.6400  1.345    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.689 -3.251 -2.533 -2.490 -4.076
0.02 0.14251 7.85000 6.0067343712 2.6182827950    6.007  3.411  3.6459  1.342    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.757 -3.347 -2.649 -2.605 -4.159
0.02 0.14251 7.85000 6.0096135139 2.6182925701    6.010  3.444  3.6546  1.343    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.841 -3.471 -2.800 -2.757 -4.263
0.02 0.14251 7.85000 6.0113372803 2.6182985306    6.012  3.468  3.6630  1.353    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.901 -3.565 -2.916 -2.873 -4.341
0.02 0.14251 7.85000 6.0123658180 2.6183018684    6.013  3.482  3.6704  1.369    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.934 -3.625 -2.992 -2.949 -4.389
0.02 0.14251 7.85000 6.0130205154 2.6183042526    6.013  3.490  3.6777  1.390    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.954 -3.668 -3.050 -3.008 -4.421
0.02 0.14251 7.85000 6.0135884285 2.6183061600    6.014  3.496  3.6861  1.418    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.970 -3.708 -3.107 -3.066 -4.448
0.02 0.14251 7.85000 6.0141372681 2.6183078289    6.014  3.501  3.6953  1.449    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.983 -3.749 -3.173 -3.132 -4.470
0.02 0.14251 7.85000 6.0147266388 2.6183099747    6.015  3.506  3.7054  1.485    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -3.995 -3.788 -3.238 -3.198 -4.487
0.02 0.14251 7.85000 6.0153985023 2.6183121204    6.016  3.511  3.7164  1.524    5  0.000  0.395     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.666e-01 3.133e-01 2.306e-03 3.273e-03 7.778e-03 -1.000 2.010e-02 -4.007 -3.826 -3.306 -3.267 -4.502
