# File generated by CMD 3.5 (http://stev.oapd.inaf.it/cmd) on Sun Oct  3 12:22:12 CEST 2021
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# Photometric system: Gaia's DR2 G, G_BP and G_RP (Vegamags, Gaia passbands from Weiler 2018)
# Attention: photometry includes extinction of Av=0.132, with coefficients derived star-by-star, for Cardelli et al 89 + O'Donnell 94 Rv=3.1 extinction curve.
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Gmag    G_BPbrmag  G_BPftmag  G_RPmag
0.0152 0.01508 9.53908 1.4144876003 2.5313475132    1.392  1.747  3.6775  2.497    4  0.000  0.383     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.873e-01 2.973e-01 1.929e-03 1.617e-03 6.718e-03 -1.000 1.541e-02 0.403 0.563 1.118 1.157 -0.143
0.0152 0.01508 9.53908 1.4149419069 2.5313901901    1.393  1.748  3.6775  2.495    4  0.000  0.383     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.873e-01 2.973e-01 1.928e-03 1.618e-03 6.718e-03 -1.000 1.541e-02 0.399 0.559 1.114 1.153 -0.147
0.0152 0.01508 9.53908 1.4149837494 2.5313942432    1.393  1.749  3.6775  2.495    4  0.000  0.383     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.873e-01 2.973e-01 1.928e-03 1.618e-03 6.718e-03 -1.000 1.541e-02 0.398 0.559 1.114 1.153 -0.147
0.0152 0.01508 9.53908 1.4150377512 2.5313992500    1.393  1.749  3.6775  2.495    4  0.000  0.383     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.873e-01 2.973e-01 1.928e-03 1.618e-03 6.718e-03 -1.000 1.541e-02 0.398 0.558 1.113 1.152 -0.148
0.0152 0.01508 9.53908 1.4154715538 2.5314400196    1.393  1.751  3.6774  2.493    4  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.973e-01 1.928e-03 1.618e-03 6.718e-03 -1.000 1.541e-02 0.393 0.554 1.109 1.148 -0.153
0.0152 0.01508 9.53908 1.4159144163 2.5314817429    1.394  1.753  3.6773  2.490    4  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.973e-01 1.927e-03 1.619e-03 6.718e-03 -1.000 1.541e-02 0.387 0.548 1.103 1.142 -0.159
0.0152 0.01508 9.53908 1.4163662195 2.5315241814    1.394  1.756  3.6771  2.487    4  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.926e-03 1.620e-03 6.718e-03 -1.000 1.541e-02 0.379 0.541 1.097 1.136 -0.166
0.0152 0.01508 9.53908 1.4168038368 2.5315654278    1.395  1.760  3.6769  2.482    4  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.926e-03 1.620e-03 6.718e-03 -1.000 1.541e-02 0.370 0.533 1.090 1.129 -0.175
0.0152 0.01508 9.53908 1.4172526598 2.5316076279    1.395  1.764  3.6765  2.477    4  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.925e-03 1.621e-03 6.718e-03 -1.000 1.541e-02 0.359 0.523 1.081 1.120 -0.186
0.0152 0.01508 9.53908 1.4176920652 2.5316488743    1.396  1.769  3.6761  2.470    4  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.925e-03 1.621e-03 6.718e-03 -1.000 1.541e-02 0.347 0.512 1.071 1.111 -0.197
0.0152 0.01508 9.53908 1.4181250334 2.5316894054    1.396  1.774  3.6757  2.463    4  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.924e-03 1.622e-03 6.718e-03 -1.000 1.541e-02 0.334 0.500 1.061 1.100 -0.210
0.0152 0.01508 9.53908 1.4185670614 2.5317308903    1.397  1.780  3.6752  2.456    4  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.924e-03 1.623e-03 6.718e-03 -1.000 1.541e-02 0.319 0.487 1.049 1.088 -0.224
0.0152 0.01508 9.53908 1.4190161228 2.5317728519    1.397  1.784  3.6750  2.451    4  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.923e-03 1.623e-03 6.718e-03 -1.000 1.541e-02 0.310 0.479 1.041 1.081 -0.233
0.0152 0.01508 9.53908 1.4194753170 2.5318157673    1.398  1.798  3.6738  2.433    4  0.000  0.382     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.923e-03 1.624e-03 6.718e-03 -1.000 1.541e-02 0.276 0.449 1.015 1.055 -0.266
0.0152 0.01508 9.53908 1.4199210405 2.5318574905    1.398  1.826  3.6712  2.395    4  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.625e-03 6.718e-03 -1.000 1.541e-02 0.206 0.387 0.961 1.001 -0.335
0.0152 0.01508 9.53908 1.4202541113 2.5318884850    1.399  1.863  3.6678  2.344    4  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.625e-03 6.718e-03 -1.000 1.541e-02 0.113 0.307 0.892 0.932 -0.423
0.0152 0.01508 9.53908 1.4204219580 2.5319042206    1.399  1.902  3.6644  2.292    4  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.625e-03 6.718e-03 -1.000 1.541e-02 0.016 0.221 0.818 0.858 -0.517
0.0152 0.01508 9.53908 1.4205088615 2.5319123268    1.399  1.943  3.6608  2.237    4  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.625e-03 6.718e-03 -1.000 1.541e-02 -0.086 0.133 0.741 0.782 -0.614
0.0152 0.01508 9.53908 1.4205485582 2.5319161415    1.399  1.977  3.6578  2.190    4  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.626e-03 6.718e-03 -1.000 1.541e-02 -0.174 0.057 0.676 0.717 -0.697
0.0152 0.01508 9.53908 1.4205706120 2.5319180489    1.399  2.015  3.6546  2.139    4  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.626e-03 6.718e-03 -1.000 1.541e-02 -0.267 -0.023 0.606 0.648 -0.786
0.0152 0.01508 9.53908 1.4205837250 2.5319194794    1.399  2.054  3.6513  2.088    4  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.626e-03 6.718e-03 -1.000 1.541e-02 -0.364 -0.106 0.535 0.577 -0.877
0.0152 0.01508 9.53908 1.4205921888 2.5319201946    1.399  2.091  3.6482  2.037    4  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.626e-03 6.718e-03 -1.000 1.541e-02 -0.458 -0.186 0.466 0.508 -0.966
0.0152 0.01508 9.53908 1.4205932617 2.5319201946    1.399  2.096  3.6478  2.031    4  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.626e-03 6.718e-03 -1.000 1.541e-02 -0.470 -0.197 0.457 0.499 -0.978
0.0152 0.01508 9.53908 1.4205933809 2.5319201946    1.399  2.097  3.6477  2.030    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.626e-03 6.718e-03 -1.000 1.541e-02 -0.472 -0.198 0.456 0.498 -0.979
0.0152 0.01508 9.53908 1.4206006527 2.5319209099    1.399  2.139  3.6442  1.974    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.626e-03 6.718e-03 -1.000 1.541e-02 -0.577 -0.288 0.379 0.421 -1.077
0.0152 0.01508 9.53908 1.4206079245 2.5319216251    1.399  2.180  3.6409  1.919    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.626e-03 6.718e-03 -1.000 1.541e-02 -0.680 -0.374 0.304 0.346 -1.172
0.0152 0.01508 9.53908 1.4206266403 2.5319232941    1.399  2.213  3.6382  1.875    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 6.872e-01 2.974e-01 1.922e-03 1.626e-03 6.718e-03 -1.000 1.541e-02 -0.763 -0.444 0.243 0.285 -1.248
0.0152 0.01508 9.53908 1.4206649065 2.5319268703    1.399  2.159  3.6426  1.948    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -1.17e-30      0.00 6.872e-01 2.973e-01 1.921e-03 1.626e-03 6.718e-03 -1.000 1.551e-02 -0.627 -0.330 0.342 0.384 -1.124
0.0152 0.01508 9.53908 1.4208085537 2.5319404602    1.399  2.152  3.6432  1.956    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -5.24e-25      0.00 6.872e-01 2.971e-01 1.921e-03 1.626e-03 6.718e-03 -1.000 1.572e-02 -0.611 -0.316 0.354 0.397 -1.108
0.0152 0.01508 9.53908 1.4211603403 2.5319731236    1.399  2.184  3.6405  1.913    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -1.46e-11      0.00 6.872e-01 2.968e-01 1.921e-03 1.626e-03 6.718e-03 -1.000 1.609e-02 -0.691 -0.384 0.296 0.338 -1.182
0.0152 0.01508 9.53908 1.4213461876 2.5319905281    1.399  2.228  3.6368  1.855    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -3.58e-10      0.00 6.871e-01 2.967e-01 1.921e-03 1.627e-03 6.718e-03 -1.000 1.611e-02 -0.801 -0.476 0.216 0.259 -1.282
0.0152 0.01508 9.53908 1.4214932919 2.5320041180    1.399  2.271  3.6333  1.797    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -4.68e-10      0.00 6.871e-01 2.967e-01 1.921e-03 1.627e-03 6.718e-03 -1.000 1.611e-02 -0.908 -0.565 0.139 0.182 -1.380
0.0152 0.01508 9.53908 1.4216160774 2.5320155621    1.398  2.314  3.6297  1.741    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -5.79e-10      0.00 6.871e-01 2.967e-01 1.920e-03 1.627e-03 6.718e-03 -1.000 1.611e-02 -1.015 -0.653 0.062 0.105 -1.476
0.0152 0.01508 9.53908 1.4216279984 2.5320167542    1.398  2.318  3.6294  1.735    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -5.91e-10      0.00 6.871e-01 2.967e-01 1.920e-03 1.627e-03 6.718e-03 -1.000 1.611e-02 -1.025 -0.662 0.054 0.097 -1.485
0.0152 0.01508 9.53908 1.4217342138 2.5320267677    1.398  2.359  3.6260  1.681    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -7.25e-10      0.00 6.871e-01 2.967e-01 1.920e-03 1.627e-03 6.718e-03 -1.000 1.611e-02 -1.127 -0.745 -0.017 0.026 -1.576
0.0152 0.01508 9.53908 1.4218281507 2.5320353508    1.398  2.400  3.6226  1.626    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1  -8.9e-10      0.00 6.871e-01 2.967e-01 1.920e-03 1.627e-03 6.718e-03 -1.000 1.611e-02 -1.230 -0.829 -0.090 -0.047 -1.668
0.0152 0.01508 9.53908 1.4219101667 2.5320429802    1.397  2.441  3.6192  1.571    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -1.09e-09      0.00 6.871e-01 2.967e-01 1.920e-03 1.627e-03 6.718e-03 -1.000 1.611e-02 -1.332 -0.912 -0.162 -0.119 -1.758
0.0152 0.01508 9.53908 1.4219831228 2.5320498943    1.397  2.482  3.6157  1.516    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-09      0.00 6.871e-01 2.967e-01 1.920e-03 1.627e-03 6.718e-03 -1.000 1.611e-02 -1.434 -0.992 -0.231 -0.188 -1.847
0.0152 0.01508 9.53908 1.4220495224 2.5320560932    1.396  2.522  3.6123  1.462    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -1.62e-09      0.00 6.871e-01 2.967e-01 1.920e-03 1.627e-03 6.718e-03 -1.000 1.611e-02 -1.535 -1.073 -0.298 -0.255 -1.936
0.0152 0.01508 9.53908 1.4221106768 2.5320618153    1.395  2.562  3.6088  1.407    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -1.98e-09      0.00 6.871e-01 2.968e-01 1.920e-03 1.627e-03 6.718e-03 -1.000 1.609e-02 -1.636 -1.151 -0.359 -0.316 -2.025
0.0152 0.01508 9.53908 1.4221684933 2.5320670605    1.395  2.603  3.6025  1.341    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1  -2.4e-09      0.00 6.871e-01 2.968e-01 1.920e-03 1.628e-03 6.718e-03 -1.000 1.607e-02 -1.738 -1.209 -0.386 -0.343 -2.103
0.0152 0.01508 9.53908 1.4222085476 2.5320708752    1.394  2.633  3.5990  1.297    7  0.000  0.381     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-09      0.00 6.871e-01 2.968e-01 1.919e-03 1.628e-03 6.718e-03 -1.000 1.607e-02 -1.814 -1.260 -0.419 -0.376 -2.165
0.0152 0.01508 9.53908 1.4222589731 2.5320756435    1.393  2.674  3.5956  1.243    7  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1 -3.37e-09      0.00 6.871e-01 2.968e-01 1.917e-03 1.629e-03 6.718e-03 -1.000 1.607e-02 -1.914 -1.333 -0.471 -0.429 -2.251
0.0152 0.01508 9.53908 1.4223054647 2.5320799351    1.392  2.713  3.5921  1.189    7  0.000  0.380     0.00     0.00     0.00     0.00     0.00 -1 -4.07e-09      0.00 6.872e-01 2.968e-01 1.914e-03 1.632e-03 6.718e-03 -1.000 1.607e-02 -2.012 -1.404 -0.520 -0.478 -2.334
0.0152 0.01508 9.53908 1.4223526716 2.5320842266    1.391  2.753  3.5884  1.134    7  0.000  0.379     0.00     0.00     0.00     0.00     0.00 -1 -4.92e-09      0.00 6.872e-01 2.968e-01 1.910e-03 1.637e-03 6.718e-03 -1.000 1.607e-02 -2.113 -1.473 -0.566 -0.524 -2.417
0.0152 0.01508 9.53908 1.4223991632 2.5320885181    1.389  2.793  3.5847  1.078    7  0.000  0.378     0.00     0.00     0.00     0.00     0.00 -1 -5.94e-09      0.00 6.872e-01 2.968e-01 1.906e-03 1.642e-03 6.718e-03 -1.000 1.607e-02 -2.214 -1.539 -0.605 -0.563 -2.498
0.0152 0.01508 9.53908 1.4224411249 2.5320925713    1.388  2.835  3.5807  1.020    7  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1 -7.25e-09      0.00 6.872e-01 2.968e-01 1.903e-03 1.646e-03 6.718e-03 -1.000 1.607e-02 -2.317 -1.607 -0.644 -0.603 -2.582
0.0152 0.01508 9.53908 1.4224711657 2.5320951939    1.386  2.875  3.5769  0.964    7  0.000  0.377     0.00     0.00     0.00     0.00     0.00 -1 -8.75e-09      0.00 6.872e-01 2.968e-01 1.900e-03 1.650e-03 6.718e-03 -1.000 1.607e-02 -2.417 -1.665 -0.665 -0.624 -2.659
0.0152 0.01508 9.53908 1.4224904776 2.5320971012    1.385  2.911  3.5733  0.914    7  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1 -1.03e-08      0.00 6.872e-01 2.968e-01 1.897e-03 1.653e-03 6.718e-03 -1.000 1.607e-02 -2.507 -1.715 -0.678 -0.638 -2.726
0.0152 0.01508 9.53908 1.4225064516 2.5320985317    1.384  2.948  3.5695  0.861    7  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1 -1.22e-08      0.00 6.872e-01 2.968e-01 1.895e-03 1.656e-03 6.718e-03 -1.000 1.607e-02 -2.599 -1.763 -0.687 -0.647 -2.794
0.0152 0.01508 9.53908 1.4225208759 2.5320999622    1.383  2.985  3.5656  0.808    7  0.000  0.376     0.00     0.00     0.00     0.00     0.00 -1 -1.45e-08      0.00 6.872e-01 2.968e-01 1.893e-03 1.658e-03 6.718e-03 -1.000 1.607e-02 -2.693 -1.804 -0.675 -0.636 -2.857
0.0152 0.01508 9.53908 1.4225345850 2.5321011543    1.381  3.024  3.5614  0.752    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -1.72e-08      0.00 6.872e-01 2.968e-01 1.891e-03 1.660e-03 6.718e-03 -1.000 1.607e-02 -2.789 -1.845 -0.660 -0.622 -2.921
0.0152 0.01508 9.53908 1.4225460291 2.5321023464    1.380  3.058  3.5576  0.703    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -1.99e-08      0.00 6.872e-01 2.968e-01 1.890e-03 1.661e-03 6.718e-03 -1.000 1.607e-02 -2.874 -1.874 -0.629 -0.591 -2.974
0.0152 0.01508 9.53908 1.4225589037 2.5321035385    1.378  3.098  3.5531  0.644    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-08      0.00 6.872e-01 2.968e-01 1.890e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -2.974 -1.904 -0.580 -0.542 -3.031
0.0152 0.01508 9.53908 1.4225718975 2.5321047306    1.376  3.137  3.5485  0.586    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -2.82e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.073 -1.926 -0.516 -0.480 -3.083
0.0152 0.01508 9.53908 1.4225862026 2.5321059227    1.373  3.176  3.5438  0.527    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.36e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.171 -1.937 -0.426 -0.391 -3.125
0.0152 0.01508 9.53908 1.4226019382 2.5321075916    1.369  3.214  3.5392  0.469    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -3.99e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.266 -1.945 -0.329 -0.295 -3.163
0.0152 0.01508 9.53908 1.4226167202 2.5321087837    1.365  3.250  3.5347  0.414    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.68e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.355 -1.937 -0.203 -0.171 -3.185
0.0152 0.01508 9.53908 1.4226204157 2.5321092606    1.364  3.259  3.5335  0.400    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.87e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.378 -1.934 -0.171 -0.139 -3.190
0.0152 0.01508 9.53908 1.4226238728 2.5321094990    1.363  3.250  3.5347  0.413    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.72e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.355 -1.936 -0.202 -0.170 -3.184
0.0152 0.01508 9.53908 1.4226244688 2.5321094990    1.363  3.236  3.5364  0.434    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.43e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.319 -1.938 -0.249 -0.216 -3.175
0.0152 0.01508 9.53908 1.4226245880 2.5321094990    1.363  3.220  3.5383  0.457    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.16e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.281 -1.939 -0.298 -0.265 -3.164
0.0152 0.01508 9.53908 1.4226247072 2.5321094990    1.363  3.218  3.5385  0.460    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.13e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.276 -1.940 -0.305 -0.272 -3.163
0.0152 0.01508 9.53908 1.4226248264 2.5321094990    1.363  3.213  3.5392  0.469    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.04e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.261 -1.941 -0.325 -0.291 -3.159
0.0152 0.01508 9.53908 1.4226249456 2.5321097374    1.363  3.213  3.5392  0.468    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.04e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.263 -1.941 -0.323 -0.290 -3.159
0.0152 0.01508 9.53908 1.4226262569 2.5321097374    1.362  3.253  3.5343  0.409    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -4.75e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.362 -1.935 -0.190 -0.158 -3.186
0.0152 0.01508 9.53908 1.4226269722 2.5321097374    1.362  3.267  3.5325  0.387    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.04e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.397 -1.931 -0.140 -0.108 -3.194
0.0152 0.01508 9.53908 1.4226276875 2.5321099758    1.362  3.281  3.5306  0.365    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.37e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.433 -1.927 -0.088 -0.057 -3.202
0.0152 0.01508 9.53908 1.4226286411 2.5321099758    1.361  3.300  3.5281  0.336    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -5.84e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.481 -1.913 -0.005 0.025 -3.204
0.0152 0.01508 9.53908 1.4226297140 2.5321099758    1.361  3.330  3.5243  0.291    7  0.000  0.375     0.00     0.00     0.00     0.00     0.00 -1 -6.64e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.555 -1.887 0.133 0.160 -3.201
0.0152 0.01508 9.53908 1.4226310253 2.5321102142    1.360  3.360  3.5202  0.244    7  0.528  0.375     0.00     0.00     0.00     0.00     0.00 -1 -7.56e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.631 -1.858 0.281 0.306 -3.196
0.0152 0.01508 9.53908 1.4226330519 2.5321104527    1.359  3.396  3.5155  0.189    7  0.528  0.375     0.00     0.00     0.00     0.00     0.00 -1 -8.73e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.719 -1.793 0.502 0.523 -3.159
0.0152 0.01508 9.53908 1.4226353168 2.5321106911    1.358  3.424  3.5116  0.145    7  0.528  0.375     0.00     0.00     0.00     0.00     0.00 -1  -9.8e-08      0.00 6.872e-01 2.968e-01 1.889e-03 1.663e-03 6.718e-03 -1.000 1.607e-02 -3.791 -1.738 0.685 0.704 -3.126
0.0152 0.01508 9.53908 1.4226354361 2.5321106911    1.358  3.424  3.5116  0.145    8  0.528  0.395   131.81    70.89    45.41    35.73    29.21  2 -9.85e-08      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.791 -1.738 0.685 0.704 -3.126
0.0152 0.01508 9.53908 1.4226356745 2.5321106911    1.358  3.173  3.5435  0.524    8  0.528  0.395    57.40    35.70    23.59    18.38    14.99  2 -3.44e-08      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.161 -1.921 -0.402 -0.367 -3.111
0.0152 0.01508 9.53908 1.4226359129 2.5321106911    1.358  3.081  3.5548  0.661    8  0.528  0.395    43.11    27.87    18.62    14.45    11.78  2 -2.32e-08      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.932 -1.887 -0.592 -0.555 -3.005
0.0152 0.01508 9.53908 1.4226365089 2.5321106911    1.357  2.886  3.5788  0.951    8  0.529  0.395    24.06    16.49    11.28     8.69     7.07  3 -9.84e-09      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.446 -1.715 -0.733 -0.691 -2.699
0.0152 0.01508 9.53908 1.4226373434 2.5321106911    1.357  2.902  3.5766  0.927    8  0.529  0.395    25.25    17.24    11.77     9.07     7.39  3 -1.06e-08      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.486 -1.731 -0.726 -0.686 -2.726
0.0152 0.01508 9.53908 1.4226384163 2.5321109295    1.356  3.015  3.5623  0.756    8  0.529  0.395    35.48    23.46    15.79    12.23     9.97  3 -1.75e-08      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -2.769 -1.837 -0.664 -0.626 -2.908
0.0152 0.01508 9.53908 1.4226398468 2.5321109295    1.355  3.174  3.5424  0.518    8  0.529  0.395    58.17    36.11    23.84    18.58    15.16  2 -3.48e-08      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.165 -1.905 -0.364 -0.329 -3.102
0.0152 0.01508 9.53908 1.4226416349 2.5321111679    1.354  3.312  3.5250  0.310    8  0.529  0.395    91.09    52.56    34.12    26.74    21.84  2 -6.22e-08      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.510 -1.861 0.136 0.163 -3.170
0.0152 0.01508 9.53908 1.4226436615 2.5321114063    1.353  3.403  3.5132  0.171    8  0.530  0.395   124.18    67.57    43.37    34.11    27.88  2 -9.11e-08      0.00 6.872e-01 2.975e-01 1.994e-03 1.665e-03 6.735e-03 -1.000 1.540e-02 -3.739 -1.739 0.628 0.648 -3.118
